,Unnamed: 0,Job Name,Date,Link,job_description
1429,939,Asp.net web designer and programmer,09/08/2011,https://www.wadhefa.com/english/details/job/1721/search/,"mission:
Updating, coordinating and arranging all data and information on the website, monitoring, updating and updating it to serve the objectives of the website of the establishment and repair the faults facing the site and increase the level of safety of the site and backup and the design of applications and programs related to the site such as banners and ads, design and development of the website of the facility and the ability to manage social networks and increase the number of visitors And all related to this post."
1430,940,Network technician and technical support,09/08/2011,https://www.wadhefa.com/english/details/job/1720/search/,"Provide technical support to solve technical faults for computers, servers, printers, internal network and accessories."
1431,941,Electrical Extension Technician,08/15/2011,https://www.wadhefa.com/english/details/job/1677/search/,"- Ability to deal with electric currents of all kinds.
- Ability to deal with electric distribution boards.
- Ability to make extensions and connections and connect and pass special pipes and conduction in the limbs.
- Learn about the things of peace.
- Estimate the time and materials required to work.
- Ability to supervise workers and direct them to proper direction.
- Training and development of workers."
1432,942,Web site programmer,07/23/2011,https://www.wadhefa.com/english/details/job/1630/search/,"- Fluent programming language whether php or asp.net
- Fluent programming in vb.net or other language"
1433,943,Site designer and programmer,07/08/2011,https://www.wadhefa.com/english/details/job/1580/search/,A web designer is required and has experience in designing and programming websites and has experience in the field of advertising and archiving
1434,944,marketing manager,07/01/2011,https://www.wadhefa.com/english/details/job/1558/search/,An employee is required to market the company's specialized services in networks and information technology
1435,945,Technical Support Officer,05/28/2011,https://www.wadhefa.com/english/details/job/1486/search/,"1. Identify the problem and develop the appropriate solution for it.
2. Download and maintain the necessary software.
3. Updating and developing the systems used.
4. Provide technical support for users.
5. Setting standards and standards for the programs used.
6. Define devices on a network.
7. Define computer peripherals on hardware.
8. Diagnose and repair computer hardware, software and maintenance.
9. Maintenance of computer accessories such as printers, scanners, etc .."
1436,946,Network Engineer & Site Developer,05/25/2011,https://www.wadhefa.com/english/details/job/1482/search/,Network management and programming and maintenance. Website management. Follow up networking problems and work to solve them. To do what is assigned to him by his direct supervisor
1437,947,Oracle APPS Developer,05/23/2011,https://www.wadhefa.com/english/details/job/1478/search/,"((( Just For Ladies )))
Responsibility of leading business solutions projects and tasks designed by the Director of Business Applications. You will also map/gap requirements to available Oracle Applications functionality. You will build robust technical solutions to meet gaps and custom needs. Send us your resume for consideration."
1438,948,Web Developer,05/22/2011,https://www.wadhefa.com/english/details/job/1468/search/,A part-time web developer is required. Reward salary. No dates are required
1439,949,Designer and Director,05/07/2011,https://www.wadhefa.com/english/details/job/1414/search/,Designer and director of weekly newspaper
1440,950,network technician,05/05/2011,https://www.wadhefa.com/english/details/job/1404/search/,"1- Technical support for the company's clients
2. Install and run InterMapper
3. Install and run the Aestria program
4. Network installation"
1441,951,Computer Maintenance Technician,03/29/2011,https://www.wadhefa.com/english/details/job/1308/search/,Computer Maintenance Technician (Software + Hardware)
1442,952,Designed Photoshop,03/12/2011,https://www.wadhefa.com/english/details/job/1274/search/,A designer working on Photoshop is required to work in a women's interior design office
1443,953,Full-time Artistic Director,03/03/2011,https://www.wadhefa.com/english/details/job/1262/search/,Design of commercials and magazines - Experience in designing and directing specialized magazines and advertising design.
1444,954,graphic designer,02/24/2011,https://www.wadhefa.com/english/details/job/1244/search/,Full proficiency in dealing and design using graphics programs such as (PS - AI - ID - 3D)
1445,955,Technical Support,01/19/2011,https://www.wadhefa.com/english/details/job/1158/search/,"1. Identify the problem and develop the appropriate solution for it.
2. Download and maintain the necessary software.
3. Updating and developing the systems used.
4. Provide technical support for users.
5. Setting standards and standards for the programs used.
6. Define devices on a network.
7. Define computer peripherals on hardware.
8. Diagnose and repair computer hardware, software and maintenance.
9. Maintenance of computer accessories such as printers, scanners, etc .."
1446,956,Website designer and graphics,12/11/2010,https://www.wadhefa.com/english/details/job/1081/search/,"•  Website Design
Powered by vBulletin
• Design of electronic magazine styles
• Design billboards
• Design of school boards
• Design brochures and paper prints"
1447,957,Graphic designer,11/28/2010,https://www.wadhefa.com/english/details/job/1052/search/,"That they have the following conditions
1- Must have at least 3 years of experience in the field of graphics.
2 - Be proficient in dealing professionally with the following programs
(Photo Shop - Corel Drew) - Illustrator if found
3 - There is no need for certificates as long as there is experience and professionalism
4- Send Business + CV in Arabic
5. Fully prepared to withstand work pressure
6- Do not look at emails that do not carry the work"
1448,958,Crystal Report Designer,11/22/2010,https://www.wadhefa.com/english/details/job/1040/search/,"Report Designer Required Crystal Report Crystal Report
To work in a company in Riyadh - Saudi Arabia
Full-time 8 hours per day 5 days per week"
1449,959,Computer maintenance technician,11/07/2010,https://www.wadhefa.com/english/details/job/1008/search/,"Software Maintenance Technician Excellent experience in sales, sales and a distinctive style in high-end customer interaction"
1450,960,SAP Help Desk Analyst,10/19/2010,https://www.wadhefa.com/english/details/job/957/search/,"•  Provide support to all SAP  and corporate applications to internal and external customers.
•  Support enquiries and issues related to corporate applications including but not limited to SAP application functionality.
•  Support extranet customers for scheduling, portal authorization and downtime for the SAP modules."
1451,961,Sales Representative,09/23/2010,https://www.wadhefa.com/english/details/job/909/search/,"1- Sending quotations
2. Follow-up of customer requirements
3 - Visiting customers when needed
4. Increase in sales"
1452,962,Graphic Design,09/21/2010,https://www.wadhefa.com/english/details/job/902/search/,Graphic design for publications related to the business and related works.
1453,963,Cashier Internet Cafe,08/26/2010,https://www.wadhefa.com/english/details/job/874/search/,Cashier to work in the Internet cafe in the field of accounting and computer maintenance
1454,964,Web site programmer,08/08/2010,https://www.wadhefa.com/english/details/job/830/search/,Part Time Internet Programmer
1455,965,Graphic designer,08/02/2010,https://www.wadhefa.com/english/details/job/815/search/,Required Designer: Adobe PhotoShop - Illustrator - Flash
1456,966,Junior SAP Consultant,07/27/2010,https://www.wadhefa.com/english/details/job/798/search/,"•  The Candidate hired will be a part of the SAP - ABAP development team and will be deployed to some of the largest Projects in the Kingdom of Saudi Arabia. 
•  The Candidate will be working on development on ABAP for reports, forms, scripts, smart forms, function module, module pool. 
•  he will need to be working on ALE/I doc, BAPI. 
•  He will be interacting with the customer as well as the wipro teams for various requirements. 
•  He shall be required to travel from time to time to visit and understand customer requirements at various locations."
1457,967,Desktop Engineer,07/25/2010,https://www.wadhefa.com/english/details/job/792/search/,"The Desktop Engineer will be an important resource for Wipro. He will be deputed to our customer site and will be responsible for the following:

•  Manage normal desktop/laptop/printer/other user devices
•  Manage basic network related incidents 
•  Incident investigation, diagnosis and resolution 
•  Detection of possible problems and  notification to the problem management
•  Support in resolution of major incidents 
•  Provides progress updates to customers throughout the life cycle of an incident, updating the same in the tool 
•  Ensures that users are satisfied with the resolution and call closure
•  Carrying out actions in order to update  known error database
•  Co-ordination with vendors for resolution of calls"
1458,968,ERP Consultant,07/25/2010,https://www.wadhefa.com/english/details/job/791/search/,"ERP Consultant to contract with the Ministry of Culture and Information to oversee the implementation of ERP systems,"
1459,969,SharePoint Developer,07/25/2010,https://www.wadhefa.com/english/details/job/790/search/,A SharePoint developer is required to contract with the Ministry of Culture and Information to develop SharePoint sites
1460,970,SharePoint Developer,07/14/2010,https://www.wadhefa.com/english/details/job/770/search/,SharePoint Developer is required for 3 years SharePoint experience
1461,971,Java Developer,07/07/2010,https://www.wadhefa.com/english/details/job/759/search/,"Dear applicant for job

We would like ask you to update your data for the chance to join our team, we are working with new information technology and systems Specifically mobile solutions with GPRS communications and GPS and we provide this solutions for contractors, health centers, sales, and government services.

So if have an experience in application, web and mobile development with java environment JSE, JEE, JME with MYSQL database and you are interest working with us in Saudi Arabia Riyadh city apply you resume in our website below."
1462,972,Web Application Programmer,07/05/2010,https://www.wadhefa.com/english/details/job/757/search/,0
1463,973,Data entry,07/03/2010,https://www.wadhefa.com/english/details/job/754/search/,"- Find Topics on the Internet.
- Introducing system lists."
1464,974,professional designer,06/01/2010,https://www.wadhefa.com/english/details/job/705/search/,"A professional designer is required to design logos, trademarks, product envelopes, interior and exterior paintings"
1465,975,Photoshop Designer,05/24/2010,https://www.wadhefa.com/english/details/job/689/search/,"Designer ads using the program Alfotoshob, Alastritor and Corel Drew
Salary 2000 riyals and full time and do not accept part-time and deal with the piece"
1466,976,Professional Designer,05/20/2010,https://www.wadhefa.com/english/details/job/681/search/,"Job Title:  Senior Graphic Designer  (Professional Designer)

Main purpose of role:

Key Accountabilities:

Senior Graphic Designer

To work as a member of a team producing high quality creative graphic design material for use in publications and other promotional materials in order to raise and maintain the profile of the Department (and, under commission other County Council Departments).

1. To use the latest computer technology and other appropriate mediums to produce creative and innovative graphic design / artwork for use in the presentation of departmental publications, promotional materials and exhibitions.
2. To provide expertise and a creative input from theception stage of design work through to its final production, where necessary co-ordinating work produced by other sections and undertaking relationship with customers of all supervision levels to ensure initial concepts and ideas are explored and Developed to the full.
3. To undertake as required, the same work identified in sections one and two above for other Departments of the County Council.
4. To continuously develop skills in the latest desk top publishing, printing and graphic design techniques, and apply these as necessary in order to maintain and enhance the increasing expectation and requirements of customers and fully use the potential of computer design packages and the skills of Other team members.
5. To develop and use computer manipulation techniques on a wide range of base materials, including photographs, to provide color correction, image enhancement and as necessary, image creation.
6. To establish and maintain a professional rapport with all customers, the Reprographics Unit, outside printers and other firms, over the production of material within the agreed deadlines, specification and budget for each individual job
7. To ensure all work is produced in accordance with approved corporate Departmental and / or Authority-wide standards.
8. To evaluate the need for software / hardware upgrading in liaison with the Graphic Design Supervisor and the Computer Support group and to implement these when agreed.
9. To undertake routine software maintenance and advise other members of the Team accordingly.
10. To assist in and undertake creative photographic work as required.
11. To advise other members of the Team on developments in the application of desktop publishing and to explore new and cost-effective methods of graphic design generally.
12. To provide graphic design advice, expertise and where necessary tuition for staff in other sections of the Department on the use and suitability of computer design techniques, software applications and comparable hardware.
13. To provide technical 'computer design' advice to staff in other departments of the Authority.
14. To produce detailed specifications for printing and related works in order to allow quotes to be thought.
15. To assess and assess the technical capacity of printers to undertake specified printing and associated works such as binding and embossing etc. To scrutinise quotations submitted and award work, in accordance with County Council Financial Regulations, in order to meet the specified deadlines for its production.

Other Duties:
To undertake such other duties, training and / or hours of work as may be reasonably required, and which are consistent with the general level of responsibility of this job."
1467,977,Programmer sites,04/30/2010,https://www.wadhefa.com/english/details/job/634/search/,PHP programmer and asp.net programmer is required
1468,978,Web designer,04/30/2010,https://www.wadhefa.com/english/details/job/633/search/,"A web designer is required to master the following programs:

- Flash
Adobe Photoshop
Adobe Illustrator CS4
CorelDRAW X4
Adobe Dreamweaver"
1469,979,Designer - Graphic Designer,04/28/2010,https://www.wadhefa.com/english/details/job/630/search/,"Design of logos
2 - Design ads for newspapers and magazines
3. Design of web interfaces
4 - Design identities, whether private sector or public"
1470,980,Graphic Designer - 3D Engine,04/12/2010,https://www.wadhefa.com/english/details/job/589/search/,"Required for a major Saudi media company Khobar, Dammam and Al-Hasa
3D Engine - Graphic Designer
Motion Grapher - 3D General - Art director"
1471,981,Exhibition Officer,12/26/2009,https://www.wadhefa.com/english/details/job/470/search/,An official exhibition as well as a customer interview and the marketing of the goods and services we provide them.
1472,982,Site developer,11/30/2009,https://www.wadhefa.com/english/details/job/448/search/,"mission
1. Web design in HTML language
2 - Installation of styles
3 - Programming interfaces sites

the conditions:
1 - proficiency in the following languages: HTML - PHP - Javascript
2. Ability to use Photoshop
3 - proficiency in the Dreamweaver program"
1473,983,Web designer,11/30/2009,https://www.wadhefa.com/english/details/job/447/search/,"mission:
1 - Web Design and Styles
2 - Design of professional flashlights
3. Production of simple videos
4 - Installation of styles

the conditions:
1 - master the work with the following programs: Photoshop - Flash - Illustrator - Dreamweaver - Adobe Premier
2 - high technical sense
3 - mastering the work with CSSDreamweaver"
1474,984,Web Programmer,11/30/2009,https://www.wadhefa.com/english/details/job/446/search/,0
1475,985,Technical maintenance of computers and networks,11/18/2009,https://www.wadhefa.com/english/details/job/439/search/,Computer maintenance and networks are required to work in girls' colleges at a public university in Medina
1476,986,Specialist Retail Pro,11/03/2009,https://www.wadhefa.com/english/details/job/432/search/,"Specialist in Retail Pro is required
The required person will participate in the application of Retail Pro, which includes analyzing the requests of various departments, as well as setting and testing system settings and variables, and creating all required reports from users or managers.
It will record all documents related to different application stages. In addition, it will be able to handle users' questions, solve their problems and support the system."
1477,987,Computer maintenance expert,09/28/2009,https://www.wadhefa.com/english/details/job/389/search/,"Job: Computer maintenance expert
Business: Provide maintenance services and technical support to customers, including supervision of the sale of devices and accessories
Duration: 1 hour 8 hours per day"
1478,988,Designer,06/08/2009,https://www.wadhefa.com/english/details/job/335/search/,"Required to work for a full and part-time advertising agency
In Riyadh"
1479,989,graphic designer,05/28/2009,https://www.wadhefa.com/english/details/job/315/search/,Commissioners are required to commission material
1480,0,CCTV technician,04/18/2023,https://www.wadhefa.com/english/details/job/71419/search/,A surveillance camera technician is required to work as director of the cameras department in Riyadh
1481,1,Sales Manager,04/15/2023,https://www.wadhefa.com/english/details/job/71371/search/,A private and public sector sales manager is required for camera projects
1482,2,Network Engineer,04/12/2023,https://www.wadhefa.com/english/details/job/71329/search/,"- We are hiring a software engineer to join our team at Makkah.

- Developing and directing software system validation and testing methods
- Analyzing data to effectively coordinate the installation of new systems or the modification of existing systems.
- Monitoring system performance.
- Developing and executing project plans.
- Testing new software and fixing bugs.
- Managing the software development lifecycle."
1483,3,Computer engineer - cooperative training,04/10/2023,https://www.wadhefa.com/english/details/job/71272/search/,"- Students are required for cooperative training in the field of computer engineering to work in the quality diffusion company
Work location: Hail

Roles and responsibilities:
Carrying out routine daily work that requires ensuring the safety and effectiveness of the company's computers
- Identify software and system problems and find appropriate solutions
- Searching for the best ways that help increase the effectiveness and efficiency of performance during data processing
- Work and cooperate with other work teams to ensure that the equipment and software systems work towards achieving the company's goals
Keeping up with and studying all that is new in technologies
Delivering tasks on time
Job Type: Internship"
1484,4,network technician,04/10/2023,https://www.wadhefa.com/english/details/job/71249/search/,A network technician is required to be responsible for technical support and networks
1485,5,CCTV Engineer,04/08/2023,https://www.wadhefa.com/english/details/job/71140/search/,"A surveillance camera engineer is required to work within an application

Responsibilities:
- Maintenance and operation of Trouble shoot and fixing CCTV cameras
- Installing and operating new installation CCTV surveillance cameras
- Extension and operation of all types of cameras for homes and establishments. Cabling and fixing for all types of CCTV for homes and companies"
1486,6,CCTV technician,04/06/2023,https://www.wadhefa.com/english/details/job/71169/search/,- Camera technicians are required to work within an application where requests are sent to the technician and he receives the request and works on completing it with the client and the application has a percentage of the final invoice
1487,7,Technical support officer,03/29/2023,https://www.wadhefa.com/english/details/job/70988/search/,"• Respond to inquiries either in person or over the phone
• Maintain the daily performance of computer systems
• Respond to staff emails requesting assistance
• Install, modify and repair computer hardware and software
• Opening new branches according to the company's plan
• Assist the operating team to install and configure the CCTV system
• Run reports to analyze common complaints and problems
• Remotely access hardware or software for employees to make changes and fix problems
• Clean computers
• Run diagnostic programs to solve problems
• Solve technical problems related to Local Area Networks (LANs), Wide Area Networks (WANs) and other systems
• Follow up with staff to ensure that the problem is resolved
• Install and configure computers, software, systems, networks, routers, digital video recorders, printers, copiers, and network scanners"
1488,8,Information Technology Project Manager,03/12/2023,https://www.wadhefa.com/english/details/job/70506/search/,"- Supervising the organization's networks and software, and the job includes all devices and systems related to information technology, and solving problems of various systems

Functional tasks:
Manage teams of technicians, system engineers and other IT personnel
Follow-up computer problems and provide advice on appropriate solutions
- Testing and repairing technical devices
Maintain and improve the organization's local networks and servers
Manage installations, upgrades, and hardware and software configurations used
Evaluate system performance and recommend required improvements
Provide solutions and recommendations to avoid problems related to devices and data systems
Ensure that data is processed or transferred in accordance with legal guidelines and organization guidelines"
1489,9,Telecom engineer,02/27/2023,https://www.wadhefa.com/english/details/job/66458/search/,"- Preparing plans for the installation of central and subsidiary exchanges, following up the installation procedures, conducting the initial trial run, and preparing operating programs
Planning telecommunications networks and following up implementation and operation procedures
Preparing and developing preventive maintenance programs for wired and wireless communications equipment and networks according to the manufacturer's recommendations and following up on their implementation, diagnosing switches and networks faults and following up on their treatment.
- Developing work methods and procedures and keeping abreast of technical developments.
Preparing documents and reports specialized in engineering works and projects, their progress rates, displaying them, clarifying them, and keeping them in their database in accordance with approved policies and procedures."
1490,10,computer engineer,02/19/2023,https://www.wadhefa.com/english/details/job/69912/search/,A computer engineer is required to work for a Saudi company in Al-Khobar
1491,11,IT Engineer,02/13/2023,https://www.wadhefa.com/english/details/job/69782/search/,"- Call Centers network infrastructure design and maintenance.
- Contact center software implementation and configuration (Genesys, Cisco contact center, etc..)
- Campaign Management
- IVR configuration
- CRM and Contact Center integration
- Design Call center IT policies and network infrastructure to meet projects SLA requirements.
- Branches and DRZ integration"
1492,12,project manager,01/23/2023,https://www.wadhefa.com/english/details/job/69253/search/,"mission:
- Supervising technical projects and all other tasks that may be assigned to him"
1493,13,Computer technician,01/07/2023,https://www.wadhefa.com/english/details/job/68749/search/,A computer technician with at least two years of experience in the same field is required to work in Buraidah Governorate
1494,14,Commissioning Engineer,01/03/2023,https://www.wadhefa.com/english/details/job/68656/search/,"- Plan the commissioning phase 
- Prepare the test and commissioning procedures
- Direct and control the ongoing commissioning phase for multi sites & locations to ensure that commissioning phase going smoothly and as per standards and customer requirements. 
- Reporting to the operation manager all progress on sites by a dedicated format"
1495,15,Information technology project manager,12/22/2022,https://www.wadhefa.com/english/details/job/68327/search/,An information technology project manager is required with more than 4 years of experience and has previously worked in computer maintenance and operation projects
1496,16,Telecom engineer,11/29/2022,https://www.wadhefa.com/english/details/job/67712/search/,"A communications engineer (site engineer) is required to work in Dammam

mission:
- Supervising the quality of work and auditing the origins of workmanship
- Distributing daily tasks to the workers' observers, dividing them into groups, following up the tasks of the observers, solving their problems and meeting their requests in accordance with the requirements of the site.
- Monitoring the needs of the site in terms of workers or materials for the coming period, either daily, weekly or monthly, and recording this in a record in the form of a report, and submitting this report to the higher management to start securing its requests in a timely manner.
- Represents a real daily link between the site and the management of the company, whether orally, in writing, or by seeking"
1497,17,Junior Software Engineer,10/24/2022,https://www.wadhefa.com/english/details/job/66655/search/,"- Fresh graduation or experience to work with a leading company in the field of software and Internet Solutions

skills:
- A strong IT background.
- Ability to communicate articulately and effectively at all levels of business.
- Ability to building excellent client relationships and outstanding communication and presentation skills, ideally client facing.
- Strong skills in analysis, design and problem-solving.
- Ability to produce high-quality documentation.
- Understanding package implementation methodologies.
- Consistently working as part of a project team focused on client success.
- Willingness to travel according to the project location.

Preferred:
- Information Systems and Software Engineer Majors.
- Background in Development (C++, C#, .NET, Java, or JavaScript).
- Background in writing SQL Queries.
- Experience working with Domains or Development Tools.
- Basic knowledge of Windows Server Operating Systems.
- Basic knowledge of Database Concepts.
- Basic knowledge of Networks."
1498,18,GIS Programmer,10/20/2022,https://www.wadhefa.com/english/details/job/66556/search/,"- GIS programmer / system administrator and geodatabase system / Geodatabase Administrator
- Understand and master the concepts of geographic information systems, geographical database, spatial data, spatial relationship, ArcGIS applications, ArcObject.
- Maintain existing GIS applications and keep them running 24/7"
1499,19,Computer network technician,10/19/2022,https://www.wadhefa.com/english/details/job/66525/search/,"A computer network technician with at least two years of experience in computer networking is required to work in Riyadh

mission:
Act as the first point of contact for IT support within the organization
- Installation, configuration and maintenance of software and hardware components for computer systems and networks
- Diagnose and fix software and hardware problems
- Repair and replace damaged computer and network components
- Extensive testing of new hardware and software before installation"
1500,20,Information technology specialist,10/03/2022,https://www.wadhefa.com/english/details/job/65942/search/,"Oversee network infrastructure and available systems
- Follow up on computer problems and advise on appropriate solutions
- Follow up on employee and customer data and keep records in an organized manner
- Testing and repair of technical equipment and devices
- Maintaining and optimizing the organization's local networks and servers
- Overseeing data backups and system security
- Manage installations, upgrades, hardware and software configurations used
Evaluate system performance and recommend needed improvements
Providing solutions and recommendations to avoid problems related to devices and data systems
- Ensure that data is processed or transferred in accordance with legal and institutional guidelines
Develop IT policies and practices
Firewall management and NGFW DPI/SPI services
- L2 / L3 network security management
Monitor and prevent external threats to the WAN
Monitor and prevent internal network threats including VLAN - Port Security - ACL and other protocols
- Manage e-mail protection from links, blocked programs and unknown e-mail
- NVR system management (cameras)
- Follow up on security updates periodically
- Troubleshoot and solve a problem (L2 LAN, L3 LAN / Internet)
Responsibility for cyber and network security tasks, fortifying servers, backup and risk protection measures"
1501,21,Software Engineer,09/26/2022,https://www.wadhefa.com/english/details/job/65789/search/,"Responsibilities:
- Research and evaluate technical options to implement business requirements
- Provide system or technical development expertise to the team
- Write quality, maintainable code with extensive test coverage in a fast-paced professional software engineering environment
- Provide estimations effort
- Work in close contact with team members and project stakeholders"
1502,22,Computer technician,09/24/2022,https://www.wadhefa.com/english/details/job/65739/search/,"- Repair and maintenance of computers and servers
Download the Windows operating system for computers and servers
Download antivirus and antivirus software for computers
Definition of devices and printers
- Installing extra parts for computers and servers (memorys and disks)
- Prototyping and definition

Working two shifts: morning and evening
Weekly off (Friday)"
1503,23,Computer network specialist,09/22/2022,https://www.wadhefa.com/english/details/job/65713/search/,A computer network specialist with the ability to understand and maintain computer networks is required
1504,24,office equipment technician,09/07/2022,https://www.wadhefa.com/english/details/job/65296/search/,Saudi female technicians are required to work in the field of maintenance of office equipment at Imam Muhammad bin Saud University in Riyadh
1505,25,Front End Developer,09/05/2022,https://www.wadhefa.com/english/details/job/65222/search/,"- Develop new user-facing features
- Build reusable code and libraries for future use
- Ensure the technical feasibility of UI/UX designs
- Assure that all user input is validated before submitting to back-end services
- Collaborate with other team members and stakeholders
- Perform code analysis, requirements analysis, identification of code metrics, system risk analysis, and software reliability analysis
- Performance tuning, improvement, balancing, usability, automation"
1506,26,Mobile Application Developer,08/29/2022,https://www.wadhefa.com/english/details/job/64998/search/,"- Liaises with department heads to understand the software/application requirements and propose application development plans accordingly.
- Participates in application design, development ((coding) and configuration), testing, and implementation, 
- ensuring adherence to user requirements in an effective manner. 
- Proposes alternative solutions upon an understanding of the application requirements to implement the best hardware and software alternatives, keeping in mind the economic viability. 
- Proposes innovative ideas to make the best out of the available resources to attain maximum output from the operations. 
- Implements necessary tools required to carry out the application development operations as per the market practice. 
- Ensures completion of assigned operations within the stipulated time in alignment with the agreed quality standards. 
- Provides necessary support to department heads on troubleshooting activities of the implemented software/applications
- Understands software/application issues that arise and seeks to develop measures to avoid the occurrence of such issues/errors in the future."
1507,27,Oracle DB Administrator,08/15/2022,https://www.wadhefa.com/english/details/job/64562/search/,- Excellent experience in Oracle Database Administratio
1508,28,IT Administrator,08/07/2022,https://www.wadhefa.com/english/details/job/64340/search/,An Information Technology Officer is required to work in Riyadh
1509,29,Senior IT,07/27/2022,https://www.wadhefa.com/english/details/job/64088/search/,". Design, implementation, and optimization of high-performance Linux-based infrastructure.
· System administration for multiple physical and cloud-based critical Linux environments
· Provide level 2 and 3 support, incident handling, troubleshooting, and reporting root cause analysis for critical events on the infrastructure
· Security upgrade on infrastructure devices, including network hardware, servers, and workstations
· Provide recommendations to improve security, availability, and scalability of the infrastructure
· Prepare the infrastructure for product releases, upgrades, and automation requirements
· Work with the development team to implement and support new features
· Follow security practices and recommendations for the infrastructure
· Automate infrastructure deployments, patching, and security compliance
· Implementing security controls, network segmentation, and day to day operations
· Provide good quality reports related to infrastructure and implementation
· Enhance and optimize the Linux environment and web applications by using content delivery, caching, load balancing, reverse proxy content and other platforms
· Monitoring server KPIs such as storage, CPU, and Memory and maintaining the agreed level of operation health
· Data resiliency and backup for cloud and self-hosted servers and applications

Qualifications and Requirements: 
- Strong understanding of TCP/IP, network configuration, services, and protocol
- Strong background in Linux administration
- Expertise in leading infrastructure deployments
- Strong script skills (Bash, Python)
- Expertise in configuration management and orchestration tools (Ansible,
- Puppet, Terraform, etc.) in large infrastructures
- Knowledge in infrastructure as a code (Iac)
- Systematic thinking and experience in debugging complex technical problems related to different protocols, SSH, - SMTP, DNS, HTTP/S, Syslog, etc
- Expertise in open source solutions like RabbitMQ, Kafka, ELK, Zabbix, Prometheus, Grafana etc
- Strong understanding of Networking, Firewall, VPN, and host security
- Experience in deploying and managing containerized technology and orchestration such as Docker and Kubernetes
- Knowledge in planning backup and disaster recovery, SAN/NAS, and object storage
- Expertise on the Windows platform is a plus
- Redhat and Kubernetes certification is preferred"
1510,30,CCTV technician,04/18/2023,https://www.wadhefa.com/english/details/job/71419/search/,A surveillance camera technician is required to work as director of the cameras department in Riyadh
1511,31,Sales Manager,04/15/2023,https://www.wadhefa.com/english/details/job/71371/search/,A private and public sector sales manager is required for camera projects
1512,32,Network Engineer,04/12/2023,https://www.wadhefa.com/english/details/job/71329/search/,"- We are hiring a software engineer to join our team at Makkah.

- Developing and directing software system validation and testing methods
- Analyzing data to effectively coordinate the installation of new systems or the modification of existing systems.
- Monitoring system performance.
- Developing and executing project plans.
- Testing new software and fixing bugs.
- Managing the software development lifecycle."
1513,33,Computer engineer - cooperative training,04/10/2023,https://www.wadhefa.com/english/details/job/71272/search/,"- Students are required for cooperative training in the field of computer engineering to work in the quality diffusion company
Work location: Hail

Roles and responsibilities:
Carrying out routine daily work that requires ensuring the safety and effectiveness of the company's computers
- Identify software and system problems and find appropriate solutions
- Searching for the best ways that help increase the effectiveness and efficiency of performance during data processing
- Work and cooperate with other work teams to ensure that the equipment and software systems work towards achieving the company's goals
Keeping up with and studying all that is new in technologies
Delivering tasks on time
Job Type: Internship"
1514,34,network technician,04/10/2023,https://www.wadhefa.com/english/details/job/71249/search/,A network technician is required to be responsible for technical support and networks
1515,35,CCTV Engineer,04/08/2023,https://www.wadhefa.com/english/details/job/71140/search/,"A surveillance camera engineer is required to work within an application

Responsibilities:
- Maintenance and operation of Trouble shoot and fixing CCTV cameras
- Installing and operating new installation CCTV surveillance cameras
- Extension and operation of all types of cameras for homes and establishments. Cabling and fixing for all types of CCTV for homes and companies"
1516,36,CCTV technician,04/06/2023,https://www.wadhefa.com/english/details/job/71169/search/,- Camera technicians are required to work within an application where requests are sent to the technician and he receives the request and works on completing it with the client and the application has a percentage of the final invoice
1517,37,Technical support officer,03/29/2023,https://www.wadhefa.com/english/details/job/70988/search/,"• Respond to inquiries either in person or over the phone
• Maintain the daily performance of computer systems
• Respond to staff emails requesting assistance
• Install, modify and repair computer hardware and software
• Opening new branches according to the company's plan
• Assist the operating team to install and configure the CCTV system
• Run reports to analyze common complaints and problems
• Remotely access hardware or software for employees to make changes and fix problems
• Clean computers
• Run diagnostic programs to solve problems
• Solve technical problems related to Local Area Networks (LANs), Wide Area Networks (WANs) and other systems
• Follow up with staff to ensure that the problem is resolved
• Install and configure computers, software, systems, networks, routers, digital video recorders, printers, copiers, and network scanners"
1518,38,Information Technology Project Manager,03/12/2023,https://www.wadhefa.com/english/details/job/70506/search/,"- Supervising the organization's networks and software, and the job includes all devices and systems related to information technology, and solving problems of various systems

Functional tasks:
Manage teams of technicians, system engineers and other IT personnel
Follow-up computer problems and provide advice on appropriate solutions
- Testing and repairing technical devices
Maintain and improve the organization's local networks and servers
Manage installations, upgrades, and hardware and software configurations used
Evaluate system performance and recommend required improvements
Provide solutions and recommendations to avoid problems related to devices and data systems
Ensure that data is processed or transferred in accordance with legal guidelines and organization guidelines"
1519,39,Telecom engineer,02/27/2023,https://www.wadhefa.com/english/details/job/66458/search/,"- Preparing plans for the installation of central and subsidiary exchanges, following up the installation procedures, conducting the initial trial run, and preparing operating programs
Planning telecommunications networks and following up implementation and operation procedures
Preparing and developing preventive maintenance programs for wired and wireless communications equipment and networks according to the manufacturer's recommendations and following up on their implementation, diagnosing switches and networks faults and following up on their treatment.
- Developing work methods and procedures and keeping abreast of technical developments.
Preparing documents and reports specialized in engineering works and projects, their progress rates, displaying them, clarifying them, and keeping them in their database in accordance with approved policies and procedures."
1520,40,computer engineer,02/19/2023,https://www.wadhefa.com/english/details/job/69912/search/,A computer engineer is required to work for a Saudi company in Al-Khobar
